PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,MONTH
0.00,25.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14905,SMX,"Santa Maria, CA",CA,06,California,91,14698,SBP,"San Luis Obispo, CA",CA,06,California,91,2024,1
0.00,26.00,9K,20253,Cape Air,D,9K,Cape Air,1,6,13541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,12250,HYA,"Hyannis, MA",MA,25,Massachusetts,13,2024,1
0.00,26.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13157,MAE,"Madera, CA",CA,06,California,91,11638,FAT,"Fresno, CA",CA,06,California,91,2024,1
0.00,26.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,10559,BFI,"Seattle, WA",WA,53,Washington,93,14004,PAE,"Everett, WA",WA,53,Washington,93,2024,1
0.00,26.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,10559,BFI,"Seattle, WA",WA,53,Washington,93,14004,PAE,"Everett, WA",WA,53,Washington,93,2024,1
0.00,26.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,14004,PAE,"Everett, WA",WA,53,Washington,93,10559,BFI,"Seattle, WA",WA,53,Washington,93,2024,1
0.00,27.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13034,LNY,"Lanai, HI",HI,15,Hawaii,2,13347,MKK,"Hoolehua, HI",HI,15,Hawaii,2,2024,1
0.00,27.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,11512,EHM,"Cape Newenham, AK",AK,02,Alaska,1,14282,PTU,"Platinum, AK",AK,02,Alaska,1,2024,1
0.00,27.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,13894,OOK,"Toksook, AK",AK,02,Alaska,1,15887,WWT,"Newtok, AK",AK,02,Alaska,1,2024,1
0.00,27.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15887,WWT,"Newtok, AK",AK,02,Alaska,1,13894,OOK,"Toksook, AK",AK,02,Alaska,1,2024,1
0.00,28.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12708,KKH,"Kongiganak, AK",AK,02,Alaska,1,15862,WTL,"Tuntutuliak, AK",AK,02,Alaska,1,2024,1
0.00,28.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,12321,ILI,"Iliamna, AK",AK,02,Alaska,1,14046,PDB,"Pedro Bay, AK",AK,02,Alaska,1,2024,1
0.00,28.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,14046,PDB,"Pedro Bay, AK",AK,02,Alaska,1,12321,ILI,"Iliamna, AK",AK,02,Alaska,1,2024,1
0.00,29.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,10666,BLI,"Bellingham, WA",WA,53,Washington,93,11762,FRD,"Friday Harbor, WA",WA,53,Washington,93,2024,1
0.00,30.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,14831,SJC,"San Jose, CA",CA,06,California,91,14771,SFO,"San Francisco, CA",CA,06,California,91,2024,1
0.00,30.00,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,13891,ONT,"Ontario, CA",CA,06,California,91,14908,SNA,"Santa Ana, CA",CA,06,California,91,2024,1
0.00,30.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,10154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,13541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,2024,1
0.00,30.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15887,WWT,"Newtok, AK",AK,02,Alaska,1,15282,TNK,"Tununak, AK",AK,02,Alaska,1,2024,1
0.00,30.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
0.00,31.00,9K,20253,Cape Air,D,9K,Cape Air,1,6,10154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,12250,HYA,"Hyannis, MA",MA,25,Massachusetts,13,2024,1
0.00,31.00,9K,20253,Cape Air,D,9K,Cape Air,1,6,12250,HYA,"Hyannis, MA",MA,25,Massachusetts,13,10154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,2024,1
0.00,31.00,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,12857,KXA,"Kasaan, AK",AK,02,Alaska,1,15741,WFB,"Ketchikan, AK",AK,02,Alaska,1,2024,1
0.00,31.00,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,15741,WFB,"Ketchikan, AK",AK,02,Alaska,1,12857,KXA,"Kasaan, AK",AK,02,Alaska,1,2024,1
0.00,32.00,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,10245,AKN,"King Salmon, AK",AK,02,Alaska,1,12720,KLL,"Levelock, AK",AK,02,Alaska,1,2024,1
0.00,34.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,1,11844,GAL,"Galena, AK",AK,02,Alaska,1,13768,NUL,"Nulato, AK",AK,02,Alaska,1,2024,1
0.00,35.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,11764,FRG,"East Farmingdale, NY",NY,36,New York,22,15167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,2024,1
0.00,35.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,11550,EMK,"Emmonak, AK",AK,02,Alaska,1,12769,KOT,"Kotlik, AK",AK,02,Alaska,1,2024,1
0.00,35.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,11762,FRD,"Friday Harbor, WA",WA,53,Washington,93,11050,CLM,"Port Angeles, WA",WA,53,Washington,93,2024,1
0.00,35.00,J5,20337,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,1,5,12523,JNU,"Juneau, AK",AK,02,Alaska,1,12171,HNH,"Hoonah, AK",AK,02,Alaska,1,2024,1
0.00,35.00,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,15741,WFB,"Ketchikan, AK",AK,02,Alaska,1,15793,WMK,"Meyers Chuck, AK",AK,02,Alaska,1,2024,1
0.00,35.00,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,15793,WMK,"Meyers Chuck, AK",AK,02,Alaska,1,15741,WFB,"Ketchikan, AK",AK,02,Alaska,1,2024,1
0.00,35.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,12197,HPN,"White Plains, NY",NY,36,New York,22,2024,1
0.00,36.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,12892,LAX,"Los Angeles, CA",CA,06,California,91,14908,SNA,"Santa Ana, CA",CA,06,California,91,2024,1
0.00,36.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,15478,UNK,"Unalakleet, AK",AK,02,Alaska,1,14856,SKK,"Shaktoolik, AK",AK,02,Alaska,1,2024,1
0.00,36.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,11638,FAT,"Fresno, CA",CA,06,California,91,15601,VIS,"Visalia, CA",CA,06,California,91,2024,1
0.00,36.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,14908,SNA,"Santa Ana, CA",CA,06,California,91,2024,1
0.00,37.00,GV,20455,Grant Aviation,D,GV,Grant Aviation,1,5,10917,CDB,"Cold Bay, AK",AK,02,Alaska,1,12663,KFP,"False Pass, AK",AK,02,Alaska,1,2024,1
0.00,37.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,12321,ILI,"Iliamna, AK",AK,02,Alaska,1,14268,PTA,"Port Alsworth, AK",AK,02,Alaska,1,2024,1
0.00,37.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,14268,PTA,"Port Alsworth, AK",AK,02,Alaska,1,12321,ILI,"Iliamna, AK",AK,02,Alaska,1,2024,1
0.00,38.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13890,ONP,"Newport, OR",OR,41,Oregon,92,11198,CVO,"Corvallis, OR",OR,41,Oregon,92,2024,1
0.00,39.00,1YQ,21615,"Air Charter, Inc d/b/a Air Flamenco",D,1YQ,"Air Charter, Inc d/b/a Air Flamenco",1,6,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,15626,VQS,"Vieques, PR",PR,72,Puerto Rico,3,2024,1
0.00,39.00,1YQ,21615,"Air Charter, Inc d/b/a Air Flamenco",D,1YQ,"Air Charter, Inc d/b/a Air Flamenco",1,6,15626,VQS,"Vieques, PR",PR,72,Puerto Rico,3,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2024,1
0.00,39.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,11413,DRO,"Durango, CO",CO,08,Colorado,82,11711,FMN,"Farmington, NM",NM,35,New Mexico,86,2024,1
0.00,39.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,11711,FMN,"Farmington, NM",NM,35,New Mexico,86,11413,DRO,"Durango, CO",CO,08,Colorado,82,2024,1
0.00,39.00,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,15741,WFB,"Ketchikan, AK",AK,02,Alaska,1,12253,HYL,"Hollis, AK",AK,02,Alaska,1,2024,1
0.00,40.00,2EQ,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,2EQ,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,13196,MCG,"McGrath, AK",AK,02,Alaska,1,13676,NIB,"Nikolai, AK",AK,02,Alaska,1,2024,1
0.00,40.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,11492,EEK,"Eek, AK",AK,02,Alaska,1,2024,1
0.00,40.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,11492,EEK,"Eek, AK",AK,02,Alaska,1,10551,BET,"Bethel, AK",AK,02,Alaska,1,2024,1
0.00,40.00,SNK,20226,Spernak Airways Inc.,D,SNK,Spernak Airways Inc.,1,5,13467,MRI,"Anchorage, AK",AK,02,Alaska,1,16390,BVU,"Beluga, AK",AK,02,Alaska,1,2024,1
0.00,40.00,SNK,20226,Spernak Airways Inc.,D,SNK,Spernak Airways Inc.,1,5,16390,BVU,"Beluga, AK",AK,02,Alaska,1,13467,MRI,"Anchorage, AK",AK,02,Alaska,1,2024,1
0.00,40.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,15304,TPA,"Tampa, FL",FL,12,Florida,33,2024,1
0.00,40.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,12748,KNK,"Kokhanok, AK",AK,02,Alaska,1,12294,IGG,"Igiugig, AK",AK,02,Alaska,1,2024,1
0.00,40.00,V8,20346,Iliamna Air Taxi,D,V8,Iliamna Air Taxi,1,5,12748,KNK,"Kokhanok, AK",AK,02,Alaska,1,12294,IGG,"Igiugig, AK",AK,02,Alaska,1,2024,1
0.00,41.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,15862,WTL,"Tuntutuliak, AK",AK,02,Alaska,1,2024,1
0.00,41.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,BET,"Bethel, AK",AK,02,Alaska,1,15862,WTL,"Tuntutuliak, AK",AK,02,Alaska,1,2024,1
0.00,41.00,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,12815,KTB,"Thorne Bay, AK",AK,02,Alaska,1,15741,WFB,"Ketchikan, AK",AK,02,Alaska,1,2024,1
0.00,42.00,5X,19917,United Parcel Service,D,5X,United Parcel Service,3,3,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2024,1
0.00,42.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2024,1
0.00,42.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2024,1
0.00,43.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,1,11844,GAL,"Galena, AK",AK,02,Alaska,1,14474,RBY,"Ruby, AK",AK,02,Alaska,1,2024,1
0.00,43.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,13970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,13942,ORV,"Noorvik, AK",AK,02,Alaska,1,2024,1
0.00,43.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,15525,UXK,"Petaluma, CA",CA,06,California,91,13796,OAK,"Oakland, CA",CA,06,California,91,2024,1
0.00,43.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,13461,MQY,"Smyrna, TN",TN,47,Tennessee,54,11387,M91,"Springfield, TN",TN,47,Tennessee,54,2024,1
0.00,44.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10241,AKI,"Akiak, AK",AK,02,Alaska,1,12831,KUK,"Kasigluk, AK",AK,02,Alaska,1,2024,1
0.00,44.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12831,KUK,"Kasigluk, AK",AK,02,Alaska,1,10241,AKI,"Akiak, AK",AK,02,Alaska,1,2024,1
0.00,44.00,SNK,20226,Spernak Airways Inc.,D,SNK,Spernak Airways Inc.,1,5,13467,MRI,"Anchorage, AK",AK,02,Alaska,1,15406,TYE,"Tyonek, AK",AK,02,Alaska,1,2024,1
0.00,44.00,SNK,20226,Spernak Airways Inc.,D,SNK,Spernak Airways Inc.,1,5,15406,TYE,"Tyonek, AK",AK,02,Alaska,1,13467,MRI,"Anchorage, AK",AK,02,Alaska,1,2024,1
0.00,45.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13891,ONT,"Ontario, CA",CA,06,California,91,10800,BUR,"Burbank, CA",CA,06,California,91,2024,1
0.00,45.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12853,KWN,"Quinhagak, AK",AK,02,Alaska,1,11952,GNU,"Goodnews Bay, AK",AK,02,Alaska,1,2024,1
0.00,45.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12264,IAD,"Washington, DC",VA,51,Virginia,38,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,2024,1
0.00,46.00,KO,20341,Alaska Central Express,D,KO,Alaska Central Express,1,5,14919,SNP,"St. Paul, AK",AK,02,Alaska,1,15012,STG,"St. George Island, AK",AK,02,Alaska,1,2024,1
0.00,47.00,1YQ,21615,"Air Charter, Inc d/b/a Air Flamenco",D,1YQ,"Air Charter, Inc d/b/a Air Flamenco",1,6,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,11126,CPX,"Culebra, PR",PR,72,Puerto Rico,3,2024,1
0.00,47.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,13891,ONT,"Ontario, CA",CA,06,California,91,2024,1
0.00,47.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13891,ONT,"Ontario, CA",CA,06,California,91,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
0.00,47.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13964,OTH,"North Bend/Coos Bay, OR",OR,41,Oregon,92,14467,RBG,"Roseburg, OR",OR,41,Oregon,92,2024,1
0.00,47.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14467,RBG,"Roseburg, OR",OR,41,Oregon,92,13964,OTH,"North Bend/Coos Bay, OR",OR,41,Oregon,92,2024,1
0.00,47.00,K3,20383,Venture Travel LLC d/b/a Taquan Air Service,D,K3,Venture Travel LLC d/b/a Taquan Air Service,1,5,15741,WFB,"Ketchikan, AK",AK,02,Alaska,1,12252,HYG,"Hydaburg, AK",AK,02,Alaska,1,2024,1
0.00,48.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,13970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,15861,WTK,"Noatak, AK",AK,02,Alaska,1,2024,1
0.00,48.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,15861,WTK,"Noatak, AK",AK,02,Alaska,1,13970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,2024,1
0.00,48.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,14307,PVD,"Providence, RI",RI,44,Rhode Island,15,2024,1
0.00,48.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14307,PVD,"Providence, RI",RI,44,Rhode Island,15,13541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,2024,1
0.00,49.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,14895,SMK,"St. Michael, AK",AK,02,Alaska,1,15478,UNK,"Unalakleet, AK",AK,02,Alaska,1,2024,1
0.00,49.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,15478,UNK,"Unalakleet, AK",AK,02,Alaska,1,14895,SMK,"St. Michael, AK",AK,02,Alaska,1,2024,1
0.00,49.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14150,PLN,"Pellston, MI",MI,26,Michigan,43,11013,CIU,"Sault Ste. Marie, MI",MI,26,Michigan,43,2024,1
0.00,50.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,11227,CYF,"Chefornak, AK",AK,02,Alaska,1,12708,KKH,"Kongiganak, AK",AK,02,Alaska,1,2024,1
0.00,51.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2,2,15618,VNY,"Van Nuys, CA",CA,06,California,91,14908,SNA,"Santa Ana, CA",CA,06,California,91,2024,1
0.00,51.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,14871,SLE,"Salem, OR",OR,41,Oregon,92,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
0.00,51.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14282,PTU,"Platinum, AK",AK,02,Alaska,1,12853,KWN,"Quinhagak, AK",AK,02,Alaska,1,2024,1
0.00,52.00,4W,20323,Warbelow,D,4W,Warbelow,1,5,15725,WBQ,"Beaver, AK",AK,02,Alaska,1,15061,SVS,"Stevens Village, AK",AK,02,Alaska,1,2024,1
0.00,52.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,15478,UNK,"Unalakleet, AK",AK,02,Alaska,1,15721,WBB,"Stebbins, AK",AK,02,Alaska,1,2024,1
0.00,53.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12719,KLG,"Kalskag, AK",AK,02,Alaska,1,10241,AKI,"Akiak, AK",AK,02,Alaska,1,2024,1
0.00,54.00,8C,19874,Air Transport International,D,8C,Air Transport International,2,2,12324,ILN,"Wilmington, OH",OH,39,Ohio,44,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2024,1
0.00,54.00,9K,20253,Cape Air,D,9K,Cape Air,1,6,15027,STX,"Christiansted, VI",VI,78,U.S. Virgin Islands,4,15626,VQS,"Vieques, PR",PR,72,Puerto Rico,3,2024,1
0.00,54.00,9K,20253,Cape Air,D,9K,Cape Air,1,6,15626,VQS,"Vieques, PR",PR,72,Puerto Rico,3,15027,STX,"Christiansted, VI",VI,78,U.S. Virgin Islands,4,2024,1
0.00,54.00,ABX,20453,ABX Air Inc,D,ABX,ABX Air Inc,2,2,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,12324,ILN,"Wilmington, OH",OH,39,Ohio,44,2024,1
0.00,54.00,C5,20445,CommuteAir LLC dba CommuteAir,D,C5,CommuteAir LLC dba CommuteAir,2,2,13256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,10747,BRO,"Brownsville, TX",TX,48,Texas,74,2024,1
0.00,54.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,12173,HNL,"Honolulu, HI",HI,15,Hawaii,2,13347,MKK,"Hoolehua, HI",HI,15,Hawaii,2,2024,1
0.00,54.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,13347,MKK,"Hoolehua, HI",HI,15,Hawaii,2,12173,HNL,"Honolulu, HI",HI,15,Hawaii,2,2024,1
0.00,55.00,6F,22105,"FOX AIRCRAFT, LLC",D,6F,"FOX AIRCRAFT, LLC",1,5,15085,SXP,"Sheldon Point, AK",AK,02,Alaska,1,12769,KOT,"Kotlik, AK",AK,02,Alaska,1,2024,1
0.00,55.00,C5,20445,CommuteAir LLC dba CommuteAir,D,C5,CommuteAir LLC dba CommuteAir,2,2,12951,LFT,"Lafayette, LA",LA,22,Louisiana,72,10781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,2024,1
0.00,55.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,11762,FRD,"Friday Harbor, WA",WA,53,Washington,93,14004,PAE,"Everett, WA",WA,53,Washington,93,2024,1
0.00,55.00,KAH,20272,Kenmore Air Harbor,D,KAH,Kenmore Air Harbor,1,6,14004,PAE,"Everett, WA",WA,53,Washington,93,11762,FRD,"Friday Harbor, WA",WA,53,Washington,93,2024,1
0.00,56.00,1SQ,21570,Star Marianas Air Inc.,D,1SQ,Star Marianas Air Inc.,1,6,12016,GUM,"Guam, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,14582,ROP,"Rota, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,2024,1
0.00,56.00,1SQ,21570,Star Marianas Air Inc.,D,1SQ,Star Marianas Air Inc.,1,6,14582,ROP,"Rota, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,12016,GUM,"Guam, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,2024,1
0.00,56.00,FX,20107,Federal Express Corporation,D,FX,Federal Express Corporation,3,3,10930,CEC,"Crescent City, CA",CA,06,California,91,10157,ACV,"Arcata/Eureka, CA",CA,06,California,91,2024,1
0.00,57.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,11411,DRG,"Deering, AK",AK,02,Alaska,1,13970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,2024,1
0.00,57.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,13873,OME,"Nome, AK",AK,02,Alaska,1,15245,TLA,"Teller, AK",AK,02,Alaska,1,2024,1
0.00,57.00,7S,20330,Ryan Air f/k/a Arctic Transportation,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,13970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,11411,DRG,"Deering, AK",AK,02,Alaska,1,2024,1
0.00,58.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12719,KLG,"Kalskag, AK",AK,02,Alaska,1,12709,KKI,"Akiachak, AK",AK,02,Alaska,1,2024,1
